A1BG GAB2
A1BG GAB2
A1BG IL6R
A1BG IL6R
A2ML1 SHOC2
A2ML1 SHOC2
AADAC ATP8B3
AADAC ATP8B3
AADAC SERINC2
AADAC SERINC2
AADAC SUCNR1
AADAC SUCNR1
AADAT PDE10A
AADAT PDE10A
AANAT MAOB
AANAT MAOB
ABAT GATM
ABAT GATM
ABAT PCCB
ABAT PCCB
ABCA1 LDLR
ABCA1 LDLR
ABCA1 PLTP
ABCA1 PLTP
ABCA12 ALOX12B
ABCA12 ALOX12B
ABCA2 ATP1A1
ABCA2 ATP1A1
ABCA2 ATP1A2
ABCA2 ATP1A2
ABCA2 ATP1A3
ABCA2 ATP1A3
ABCA2 ATP1B1
ABCA2 ATP1B1
ABCA3 ABCC4
ABCA3 ABCC4
ABCA3 CCDC64
ABCA3 CCDC64
ABCA3 DNAJC6
ABCA3 DNAJC6
ABCA3 SFTPC
ABCA3 SFTPC
ABCB4 ABCB1
ABCB4 ABCB1
ABCC2 RDX
ABCC2 RDX
ABCC3 SLC51A
ABCC3 SLC51A
ABCC3 SLCO2B1
ABCC3 SLCO2B1
ABCC4 PDZK1
ABCC4 PDZK1
ABCC8 AQP4
ABCC8 AQP4
ABCC8 INS
ABCC8 INS
ABCC8 KCNJ11
ABCC8 KCNJ11
ABCC8 PRKACB
ABCC8 PRKACB
ABCD1 ABCD2
ABCD1 ABCD2
ABCD1 ALDH3A2
ABCD1 ALDH3A2
ABCD1 ATAD1
ABCD1 ATAD1
ABCD1 PEX11A
ABCD1 PEX11A
ABCD1 PEX3
ABCD1 PEX3
ABCD1 SLC27A2
ABCD1 SLC27A2
ABCD2 ALDH3A2
ABCD2 ALDH3A2
ABCD2 ATAD1
ABCD2 ATAD1
ABCD2 PEX3
ABCD2 PEX3
ABHD12 ABHD16A
ABHD12 ABHD16A
ABHD12 ABHD4
ABHD12 ABHD4
ABI2 BAIAP2
ABI2 BAIAP2
ABI2 RAC3
ABI2 RAC3
ABI2 WASF1
ABI2 WASF1
ABI2 WASF3
ABI2 WASF3
ACAA1 ACADM
ACAA1 ACADM
ACAA1 ACADVL
ACAA1 ACADVL
ACAA1 ACSS3
ACAA1 ACSS3
ACAA1 DBT
ACAA1 DBT
ACAA1 DLST
ACAA1 DLST
ACAA1 ECI2
ACAA1 ECI2
ACAA1 PCCA
ACAA1 PCCA
ACAA1 PCCB
ACAA1 PCCB
ACAA1 SUCLG2
ACAA1 SUCLG2
ACADL ACAA1
ACADL ACAA1
ACADL ACADM
ACADL ACADM
ACADL ACADS
ACADL ACADS
ACADL ACADVL
ACADL ACADVL
ACADL ACSBG1
ACADL ACSBG1
ACADL CPT1A
ACADL CPT1A
ACADL CPT2
ACADL CPT2
ACADL ETFA
ACADL ETFA
ACADL ETFDH
ACADL ETFDH
ACADL HADHB
ACADL HADHB
ACADL MCCC2
ACADL MCCC2
ACADL PCCB
ACADL PCCB
ACADL SLC27A2
ACADL SLC27A2
ACADM CPT2
ACADM CPT2
ACADM ETFA
ACADM ETFA
ACADM ETFDH
ACADM ETFDH
ACADM HSPD1
ACADM HSPD1
ACADM SUCLG2
ACADM SUCLG2
ACADS ACAA1
ACADS ACAA1
ACADS ACAT1
ACADS ACAT1
ACADS ACSM1
ACADS ACSM1
ACADS ACSM3
ACADS ACSM3
ACADS ACSM5
ACADS ACSM5
ACADS ACSS1
ACADS ACSS1
ACADS ACSS2
ACADS ACSS2
ACADS ACSS3
ACADS ACSS3
ACADS ALDH2
ACADS ALDH2
ACADS ALDH3A2
ACADS ALDH3A2
ACADS ALDH9A1
ACADS ALDH9A1
ACADS AOX1
ACADS AOX1
ACADS CPT2
ACADS CPT2
ACADS DBT
ACADS DBT
